Camada_Superior,Camada_Inferior,Vel_proc,Vel_Aplicador,Diametro_Aplicador,Vel_Alimentador,Visc_seg,Temp,Pressao_Aplicador,Pressao_Alimentador,Segmento_Prod_CC,Segmento_Prod_LB
4.39,9.725,80,80.1,211.0,8.9,20.0,22.7,106.5,840.0,1.0,0.0
4.54,4.095,80,80.1,211.0,8.9,21.0,22.1,97.0,824.5,1.0,0.0
4.03,4.345,75,73.3,211.0,8.5,21.4,21.7,127.5,910.5,0.0,1.0
4.03,4.345,75,73.3,211.0,8.5,21.4,21.7,127.5,910.5,0.0,1.0
4.78,4.93,80,75.2,213.1,7.3,23.3,25.2,300.0,1526.0,0.0,1.0
4.77,4.125,85,78.6,212.4,6.9,21.3,25.6,121.5,1529.5,0.0,1.0
4.81,4.19,85,78.6,212.4,6.9,21.7,25.4,153.0,1544.0,0.0,1.0
4.67,4.1,85,78.6,212.4,6.9,22.3,23.6,156.5,1510.0,0.0,1.0
4.67,5.915,85,78.6,212.4,6.9,22.7,23.1,164.0,1509.5,0.0,1.0
4.35,3.945,80,78.8,214.0,8.2,21.8,23.1,251.0,1447.0,0.0,1.0
4.35,3.945,80,78.8,214.0,8.2,21.8,23.1,251.0,1447.0,0.0,1.0
4.54,4.585,85,75.1,214.0,6.2,22.1,23.7,85.5,1851.5,0.0,1.0
4.98,4.555,85,76.8,214.0,6.1,23.1,23.4,104.0,1705.5,0.0,1.0
4.78,4.275,85,76.8,214.0,6.1,22.6,23.9,121.0,1826.0,0.0,1.0
4.36,4.21,85,76.8,214.0,6.1,22.0,24.3,109.5,1807.0,0.0,1.0
4.77,4.295,85,76.5,214.0,7.2,22.7,24.2,101.0,1746.0,0.0,1.0
4.69,4.365,85,75.7,214.0,7.2,23.0,23.5,128.0,1751.5,0.0,1.0
4.56,4.5,80,73.1,214.0,6.3,23.7,22.5,114.0,1725.5,0.0,1.0
4.71,4.22,80,73.2,214.0,6.3,25.7,20.6,137.5,1721.5,0.0,1.0
4.6,2.09,80,73.1,214.0,6.3,25.8,22.1,206.5,1891.0,0.0,1.0
4.6,2.09,80,73.2,214.0,6.3,26.1,22.0,210.0,1897.0,0.0,1.0
4.62,4.485,80,73.2,214.0,6.3,24.9,22.2,190.0,1857.5,0.0,1.0
4.9,4.415,80,75.0,214.0,7.8,25.4,22.0,215.5,1670.5,0.0,1.0
4.9,4.415,80,75.0,214.0,7.8,25.4,22.0,215.5,1670.5,0.0,1.0
4.78,4.25,80,75.0,214.0,7.8,25.3,22.2,287.5,1650.0,0.0,1.0
4.78,4.25,80,75.0,214.0,7.8,25.3,22.2,287.5,1650.0,0.0,1.0
4.84,4.795,85,75.8,214.0,7.8,23.6,25.1,62.5,1654.5,0.0,1.0
4.55,4.59,85,75.8,214.0,7.8,24.7,24.7,318.0,1748.0,0.0,1.0
4.56,4.5,85,75.8,214.0,7.8,24.3,24.1,309.0,1726.0,0.0,1.0
4.53,4.52,85,75.8,214.0,7.8,25.7,22.2,277.0,1700.0,0.0,1.0
4.84,4.59,85,75.8,214.0,7.8,25.6,23.7,252.0,1676.0,0.0,1.0
4.7,4.67,85,75.8,214.0,7.8,25.0,24.3,235.0,1645.5,0.0,1.0
4.7,4.67,85,75.8,214.0,7.8,25.0,24.3,235.0,1645.5,0.0,1.0
4.44,4.425,80,70.5,214.6,5.0,24.4,25.6,209.5,1814.5,0.0,1.0
4.44,4.425,80,70.5,214.6,5.0,24.4,25.6,209.5,1814.5,0.0,1.0
4.44,4.425,80,70.5,214.6,5.0,24.8,24.9,209.5,1811.5,0.0,1.0
4.44,4.425,80,70.5,214.6,5.0,24.8,24.9,209.5,1811.5,0.0,1.0
4.44,4.425,85,75.8,214.0,7.8,24.3,24.1,241.0,1642.0,0.0,1.0
4.44,4.425,85,75.8,214.0,7.8,24.3,24.1,241.0,1642.0,0.0,1.0
4.35,4.28,85,75.8,214.0,7.8,24.2,23.8,196.5,1593.0,0.0,1.0
4.64,4.545,80,75.8,214.0,7.8,24.8,24.1,202.0,1583.0,0.0,1.0
4.77,5.08,80,75.8,214.0,7.8,27.0,22.2,178.5,1553.5,0.0,1.0
4.5,4.65,80,75.8,214.0,7.8,27.6,21.1,188.0,1333.0,0.0,1.0
3.88,4.565,80,73.8,214.0,7.8,26.6,20.8,338.0,1711.5,0.0,1.0
4.61,5.08,80,71.1,212.8,6.6,26.4,21.4,325.0,1835.5,0.0,1.0
4.56,4.94,80,71.1,212.8,6.6,26.7,21.4,310.0,1814.5,0.0,1.0
4.56,4.94,80,71.1,212.8,6.6,26.7,21.4,310.0,1814.5,0.0,1.0
4.56,4.94,80,71.1,212.8,6.6,26.7,21.4,310.0,1814.5,0.0,1.0
4.5,4.88,80,71.1,212.8,6.6,26.8,21.0,294.5,1800.5,0.0,1.0
4.5,4.88,80,71.1,212.8,6.6,26.8,21.0,294.5,1800.5,0.0,1.0
4.5,4.88,80,71.1,212.8,6.6,26.8,21.0,294.5,1800.5,0.0,1.0
4.56,4.69,80,71.1,212.8,6.6,26.7,21.0,287.5,1796.5,0.0,1.0
4.56,4.69,80,71.1,212.8,6.6,26.7,21.0,287.5,1796.5,0.0,1.0
3.97,3.815,40,44.7,212.8,6.0,24.5,21.6,327.0,1816.0,0.0,1.0
3.97,3.815,40,44.7,212.8,6.0,24.5,21.6,327.0,1816.0,0.0,1.0
3.97,3.815,40,44.7,212.8,6.0,24.5,21.6,327.0,1816.0,0.0,1.0
4.62,5.095,85,76.4,214.1,7.4,25.4,22.4,133.5,1878.5,0.0,1.0
4.62,5.065,85,76.4,214.1,7.4,24.6,23.5,123.0,1870.5,0.0,1.0
4.56,4.86,85,76.4,214.1,7.4,24.3,23.2,120.5,1859.5,0.0,1.0
4.63,5.04,85,76.4,214.1,7.4,24.8,23.1,143.5,1854.5,0.0,1.0
4.79,5.625,85,78.0,214.1,8.6,26.3,23.6,152.0,1720.0,0.0,1.0
4.79,5.625,85,78.0,214.1,8.6,27.1,23.0,165.5,1727.0,0.0,1.0
4.52,5.435,85,78.0,214.1,8.6,24.0,24.7,133.0,1697.0,0.0,1.0
4.56,3.615,85,78.0,214.1,8.6,23.5,24.0,189.0,1706.0,0.0,1.0
4.56,3.615,85,78.0,214.1,8.6,23.5,24.0,189.0,1706.0,0.0,1.0
4.54,3.3,85,78.0,214.1,8.5,24.1,23.4,193.0,1702.5,0.0,1.0
4.54,3.3,85,78.0,214.1,8.5,24.1,23.4,193.0,1702.5,0.0,1.0
4.51,3.175,85,78.0,214.1,8.6,24.6,22.7,185.0,1687.5,0.0,1.0
4.51,3.175,85,78.0,214.1,8.6,24.6,22.7,185.0,1687.5,0.0,1.0
4.45,4.71,80,83.6,214.1,8.5,17.9,28.8,129.5,1606.5,0.0,1.0
4.45,4.71,80,83.6,214.1,8.6,19.2,27.1,130.5,1600.5,0.0,1.0
4.33,4.25,80,83.6,214.1,8.6,18.3,27.2,189.0,1600.5,0.0,1.0
3.82,4.32,80,78.8,214.1,6.8,18.9,25.9,228.0,1932.0,0.0,1.0
3.82,4.32,80,78.8,214.1,6.8,18.9,25.9,228.0,1932.0,0.0,1.0
4.14,4.25,80,78.8,214.1,6.8,22.6,20.4,244.0,1873.0,0.0,1.0
4.14,4.25,80,78.8,214.1,6.8,22.6,20.4,244.0,1873.0,0.0,1.0
4.66,4.27,85,83.3,215.7,9.1,17.5,25.4,70.0,929.0,1.0,0.0
4.38,4.69,80,80.6,215.7,8.3,19.7,21.1,240.0,1286.0,1.0,0.0
4.38,4.69,80,80.6,215.7,8.3,19.7,21.1,240.0,1286.0,1.0,0.0
4.55,4.82,80,80.6,215.7,8.3,20.2,20.8,289.0,1304.5,1.0,0.0
4.34,4.79,80,80.6,215.7,8.3,19.7,21.1,243.5,1290.0,1.0,0.0
4.14,4.575,80,80.6,215.7,8.3,17.4,22.9,224.0,1279.0,1.0,0.0
4.31,4.59,80,80.6,215.7,8.3,17.7,24.1,237.0,1287.0,1.0,0.0
4.27,4.635,80,80.6,215.7,8.3,18.4,23.5,246.5,1293.5,1.0,0.0
4.46,4.735,70,74.7,215.7,7.6,21.2,20.4,261.5,1280.5,1.0,0.0
4.72,5.21,80,82.4,215.7,8.1,21.1,20.2,190.5,1176.5,1.0,0.0
4.72,5.21,80,82.4,215.7,8.1,21.1,20.2,190.5,1176.5,1.0,0.0
4.4,4.88,80,82.7,215.7,8.1,18.3,22.4,193.0,1182.5,1.0,0.0
4.4,4.88,80,82.7,215.7,8.1,18.3,22.4,193.0,1182.5,1.0,0.0
4.22,3.99,80,78.1,215.7,8.1,17.1,23.3,205.5,1182.0,1.0,0.0
4.22,3.99,80,78.1,215.7,8.1,17.1,23.3,205.5,1182.0,1.0,0.0
4.37,4.285,80,78.1,215.7,8.1,19.5,21.0,190.0,1175.0,1.0,0.0
4.37,4.285,80,78.1,215.7,8.1,19.5,21.0,190.0,1175.0,1.0,0.0
4.69,4.455,70,78.1,215.7,8.1,19.8,21.0,226.0,1181.5,1.0,0.0
4.69,4.455,70,78.1,215.7,8.1,19.8,21.0,226.0,1181.5,1.0,0.0
4.34,4.67,80,78.1,215.7,8.1,19.3,20.4,227.5,1175.5,1.0,0.0
4.34,4.67,80,78.1,215.7,8.1,19.3,20.4,227.5,1175.5,1.0,0.0
4.08,8.61,70,78.1,215.7,8.1,16.2,23.7,231.5,1275.5,1.0,0.0
4.08,8.61,70,78.1,215.7,8.1,16.2,23.7,231.5,1275.5,1.0,0.0
4.08,8.61,70,78.1,215.7,8.1,16.2,23.7,231.5,1275.5,1.0,0.0
4.1,4.125,70,78.4,215.7,8.1,16.7,22.1,215.5,1265.5,1.0,0.0
4.1,4.125,70,78.4,215.7,8.1,16.7,22.1,215.5,1265.5,1.0,0.0
4.27,4.305,80,81.1,215.7,8.1,17.6,20.5,202.0,1245.0,1.0,0.0
4.27,4.305,80,81.1,215.7,8.1,17.6,20.5,202.0,1245.0,1.0,0.0
4.86,4.825,80,81.1,215.7,8.1,20.6,20.3,176.5,1214.5,1.0,0.0
4.86,4.825,80,81.1,215.7,8.1,20.6,20.3,176.5,1214.5,1.0,0.0
4.86,4.825,80,81.1,215.7,8.1,20.6,20.3,176.5,1214.5,1.0,0.0
4.86,4.825,80,81.1,215.7,8.1,20.6,20.3,176.5,1214.5,1.0,0.0
4.47,4.88,80,81.1,215.7,8.1,20.0,20.1,203.0,1228.5,1.0,0.0
4.47,4.88,80,81.1,215.7,8.1,20.0,20.1,203.0,1228.5,1.0,0.0
4.23,4.295,80,81.1,215.7,8.1,18.3,21.8,183.5,1231.5,1.0,0.0
4.23,4.295,80,81.1,215.7,8.1,18.3,21.8,183.5,1231.5,1.0,0.0
4.23,4.295,80,81.1,215.7,8.1,18.3,21.8,183.5,1231.5,1.0,0.0
4.25,4.255,80,81.1,215.7,8.1,17.8,22.4,192.0,1229.5,1.0,0.0
4.25,4.255,80,81.1,215.7,8.1,17.8,22.4,192.0,1229.5,1.0,0.0
4.1,4.155,80,81.1,215.7,8.1,17.4,22.4,212.5,1344.5,1.0,0.0
4.1,4.155,80,81.1,215.7,8.1,17.4,22.4,212.5,1344.5,1.0,0.0
4.56,4.72,80,81.1,215.7,8.1,20.8,21.0,202.5,1320.5,1.0,0.0
4.56,4.72,80,81.1,215.7,8.1,20.8,21.0,202.5,1320.5,1.0,0.0
4.58,9.95,80,81.1,215.7,8.1,21.3,20.9,221.5,1336.5,1.0,0.0
4.58,9.95,80,81.1,215.7,8.1,21.3,20.9,221.5,1336.5,1.0,0.0
4.42,11.32,80,81.1,215.7,8.1,21.0,20.8,214.5,1331.5,1.0,0.0
4.42,11.32,80,81.1,215.7,8.1,21.0,20.8,214.5,1331.5,1.0,0.0
4.66,10.875,80,81.1,215.7,8.1,21.2,20.2,202.0,1319.0,1.0,0.0
4.66,10.875,80,81.1,215.7,8.1,21.2,20.2,202.0,1319.0,1.0,0.0
4.39,10.35,80,81.3,215.7,8.1,20.5,20.5,201.5,1318.5,1.0,0.0
4.39,10.35,80,81.3,215.7,8.1,20.5,20.5,201.5,1318.5,1.0,0.0
4.94,10.86,80,83.3,215.7,8.1,19.9,21.2,146.0,1137.0,1.0,0.0
4.94,10.86,80,83.3,215.7,8.1,19.9,21.2,146.0,1137.0,1.0,0.0
4.86,4.925,80,83.3,215.7,8.1,19.5,21.4,213.0,1029.5,1.0,0.0
4.86,4.925,80,83.3,215.7,8.1,19.5,21.4,213.0,1029.5,1.0,0.0
4.72,4.745,80,85.3,215.7,9.0,18.1,22.2,219.0,934.0,1.0,0.0
4.77,4.735,80,85.3,215.7,9.0,18.3,22.0,217.0,924.0,1.0,0.0
4.77,4.66,80,85.7,215.7,10.5,17.7,22.5,226.5,941.0,1.0,0.0
4.8,4.59,80,86.1,215.7,11.9,17.2,23.1,241.0,946.5,1.0,0.0
4.68,4.995,80,86.1,215.7,11.9,16.8,23.6,237.5,932.0,1.0,0.0
4.36,4.675,80,86.1,215.7,11.9,14.8,26.0,218.0,924.5,1.0,0.0
4.11,4.21,80,86.1,215.7,11.9,13.6,28.2,219.0,932.5,1.0,0.0
4.02,4.165,80,83.2,215.7,11.9,13.4,28.9,228.5,936.5,1.0,0.0
4.1,4.15,80,83.2,215.7,11.9,14.2,27.2,230.0,922.0,1.0,0.0
4.18,4.055,80,81.8,215.7,10.5,14.9,26.1,218.5,914.5,1.0,0.0
4.34,4.305,80,81.8,215.7,10.5,15.5,25.1,215.5,907.5,1.0,0.0
4.56,4.745,80,81.8,215.7,10.5,16.5,23.6,195.5,885.0,1.0,0.0
4.65,4.38,80,81.8,215.7,10.5,16.6,23.9,196.0,884.5,1.0,0.0
4.84,4.495,80,81.8,215.7,10.5,17.4,23.0,173.0,871.5,1.0,0.0
4.69,10.575,70,75.7,215.7,12.0,16.5,24.1,235.0,876.0,1.0,0.0
4.69,10.575,70,75.7,215.7,12.0,16.5,24.1,235.0,876.0,1.0,0.0
4.69,10.575,70,75.7,215.7,12.0,16.5,24.1,235.0,876.0,1.0,0.0
4.46,10.02,70,73.9,215.7,12.8,16.3,22.9,208.0,759.0,1.0,0.0
4.46,10.02,70,73.9,215.7,12.8,16.3,22.9,208.0,759.0,1.0,0.0
4.46,10.02,70,73.9,215.7,12.8,16.3,22.9,208.0,759.0,1.0,0.0
3.13,8.895,70,63.1,215.7,6.3,16.0,21.2,251.5,1332.0,1.0,0.0
3.13,8.895,70,63.1,215.7,6.3,16.0,21.2,251.5,1332.0,1.0,0.0
3.13,8.895,70,63.1,215.7,6.3,16.0,21.2,251.5,1332.0,1.0,0.0
4.29,4.91,85,71.5,217.8,7.2,23.1,26.0,261.0,1862.5,0.0,1.0
4.25,4.905,85,71.5,217.8,7.2,23.1,26.3,259.0,1854.5,0.0,1.0
4.58,5.145,85,73.5,217.8,7.2,24.5,25.1,247.0,1835.5,0.0,1.0
4.31,4.81,85,73.5,217.8,7.2,24.0,24.1,227.0,1809.0,0.0,1.0
4.6,5.27,80,73.5,217.8,7.2,25.5,25.5,313.0,1839.0,0.0,1.0
4.44,5.385,85,73.5,217.8,7.2,23.4,25.9,323.5,1837.5,0.0,1.0
4.44,5.385,85,73.5,217.8,7.2,23.4,25.9,323.5,1837.5,0.0,1.0
4.28,4.825,85,73.5,217.8,7.2,23.8,25.5,306.5,1814.5,0.0,1.0
4.28,4.825,85,73.5,217.8,7.2,23.8,25.5,306.5,1814.5,0.0,1.0
4.28,4.825,85,73.5,217.8,7.2,23.8,25.5,306.5,1814.5,0.0,1.0
4.33,4.56,85,73.5,217.8,7.2,21.8,27.4,212.5,1714.5,0.0,1.0
4.33,4.56,85,73.5,217.8,7.2,21.8,27.4,212.5,1714.5,0.0,1.0
4.3,4.435,85,73.5,217.8,7.2,22.5,26.6,204.0,1702.5,0.0,1.0
4.11,4.425,80,71.3,217.8,6.0,21.3,28.4,285.0,1911.0,0.0,1.0
4.11,4.425,80,71.3,217.8,6.0,21.3,28.4,285.0,1911.0,0.0,1.0
4.15,4.155,80,69.7,214.6,6.1,23.3,23.7,287.0,1821.0,0.0,1.0
4.15,4.155,80,69.7,214.6,6.1,23.3,23.7,287.0,1821.0,0.0,1.0
4.15,4.155,80,69.7,214.6,6.1,23.3,23.7,287.0,1821.0,0.0,1.0
4.15,4.155,80,70.6,217.8,6.0,22.5,28.0,246.0,1895.5,0.0,1.0
4.15,4.155,80,70.6,217.8,6.0,22.5,28.0,246.0,1895.5,0.0,1.0
4.15,4.155,80,70.6,217.8,6.0,22.5,28.0,246.0,1895.5,0.0,1.0
4.55,4.48,85,71.1,214.6,6.1,23.6,25.4,287.0,2008.5,0.0,1.0
4.75,4.58,85,71.1,214.6,6.1,24.1,24.7,263.0,1990.0,0.0,1.0
4.9,4.795,85,71.1,214.6,6.1,23.1,25.2,263.5,1987.5,0.0,1.0
4.64,4.425,85,71.1,214.6,6.1,22.1,26.4,230.5,1905.0,0.0,1.0
4.78,4.415,85,71.1,214.6,6.1,21.4,27.9,237.0,1816.5,0.0,1.0
4.38,4.255,85,71.1,214.6,6.1,22.8,25.4,267.0,1930.5,0.0,1.0
4.96,4.66,80,70.5,214.6,5.0,25.2,25.0,224.0,1828.0,0.0,1.0
4.72,4.43,80,70.5,214.6,5.0,24.2,25.0,210.0,1820.0,0.0,1.0
4.81,4.635,80,73.1,214.6,5.2,24.4,24.4,235.5,1798.5,0.0,1.0
4.71,4.545,80,73.4,214.6,5.0,23.5,24.6,221.0,1793.0,0.0,1.0
4.78,4.505,80,69.5,214.6,6.0,24.0,24.8,336.0,1819.5,0.0,1.0
4.4,4.77,80,69.5,214.6,6.0,24.3,24.2,322.0,1810.0,0.0,1.0
4.4,4.77,80,69.5,214.6,6.0,24.3,24.2,322.0,1810.0,0.0,1.0
4.34,4.415,80,69.5,214.6,6.1,24.0,23.9,292.0,1781.0,0.0,1.0
4.34,4.415,80,69.5,214.6,6.1,24.0,23.9,292.0,1781.0,0.0,1.0
4.32,4.28,80,69.5,214.6,6.1,24.8,22.1,286.0,1767.0,0.0,1.0
4.32,4.28,80,69.5,214.6,6.1,24.8,22.1,286.0,1767.0,0.0,1.0
4.55,4.5,80,69.5,214.6,6.1,24.7,23.1,264.0,1730.0,0.0,1.0
4.55,4.5,80,69.5,214.6,6.1,24.7,23.1,264.0,1730.0,0.0,1.0
4.4,4.27,80,69.5,214.6,6.1,25.7,21.4,244.5,1715.0,0.0,1.0
4.45,4.665,80,69.7,214.6,6.1,23.4,24.1,247.5,1722.0,0.0,1.0
4.28,4.095,80,69.7,214.6,6.1,23.5,24.4,274.0,1805.0,0.0,1.0
4.28,4.095,80,69.7,214.6,6.1,23.5,24.4,274.0,1805.0,0.0,1.0
4.58,4.525,80,69.7,214.6,6.0,26.7,23.3,331.5,1857.5,0.0,1.0
4.9,4.555,80,72.3,214.6,6.1,28.8,21.9,260.5,1774.5,0.0,1.0
4.9,4.555,80,72.3,214.6,6.1,28.8,21.9,260.5,1774.5,0.0,1.0
4.38,4.885,80,71.1,208.5,7.3,26.2,23.4,335.5,1707.5,0.0,1.0
4.52,5.33,85,71.1,208.5,7.3,26.3,23.2,314.5,1690.5,0.0,1.0
4.35,4.76,85,71.1,208.5,7.3,25.8,24.5,331.5,1688.5,0.0,1.0
4.2,4.595,85,71.1,208.5,7.3,24.6,24.4,298.5,1667.5,0.0,1.0
4.36,4.835,85,71.1,208.5,7.3,24.4,24.2,289.5,1655.0,0.0,1.0
4.48,4.69,85,71.1,208.5,7.3,25.4,23.5,233.0,1470.0,0.0,1.0
4.51,4.87,85,71.1,208.5,7.3,25.3,23.4,226.5,1463.0,0.0,1.0
4.32,4.76,85,71.1,208.5,7.3,24.9,24.2,206.0,1445.0,0.0,1.0
4.56,5.445,80,71.1,208.5,7.3,24.4,24.7,269.5,1449.5,0.0,1.0
4.24,4.54,85,71.1,208.5,7.3,23.8,23.5,136.0,1388.0,0.0,1.0
4.3,4.75,85,71.1,208.5,7.3,24.6,22.5,123.0,1378.5,0.0,1.0
4.36,4.495,85,71.1,208.5,7.3,25.9,21.0,148.5,1369.0,0.0,1.0
4.19,4.68,85,71.1,208.5,7.3,23.5,23.4,131.0,1352.5,0.0,1.0
4.21,4.485,85,71.1,208.5,7.3,23.3,23.6,139.0,1340.0,0.0,1.0
4.19,4.525,80,71.1,208.5,7.3,22.1,23.9,153.5,1410.0,0.0,1.0
4.12,4.365,80,70.4,208.5,7.3,23.2,22.3,162.0,1490.5,0.0,1.0
4.28,4.585,80,70.5,208.5,7.3,24.3,22.4,151.5,1479.0,0.0,1.0
4.34,4.515,80,70.5,208.5,7.3,25.2,21.8,189.5,1462.5,0.0,1.0
3.71,4.65,80,70.3,208.5,7.3,24.8,22.5,112.0,1520.5,0.0,1.0
3.71,4.65,80,70.3,208.5,7.3,24.8,22.5,112.0,1520.5,0.0,1.0
4.41,4.175,80,66.5,217.1,6.1,22.8,24.1,107.5,1955.5,0.0,1.0
4.46,4.175,80,66.5,217.1,6.1,23.7,23.1,89.5,1932.0,0.0,1.0
4.59,4.295,80,66.4,217.1,6.0,24.2,22.7,145.5,1960.5,0.0,1.0
4.85,4.735,80,67.2,217.1,6.0,25.8,22.9,170.5,1913.0,0.0,1.0
4.91,4.445,82,67.2,217.1,6.0,24.7,23.8,145.0,1828.0,0.0,1.0
4.54,3.32,82,67.2,217.1,6.1,26.0,22.9,156.0,1821.0,0.0,1.0
4.69,4.84,82,72.1,217.1,6.0,28.3,21.2,329.0,1785.5,0.0,1.0
4.85,5.065,80,70.3,217.1,6.1,28.5,20.9,309.5,1765.5,0.0,1.0
4.66,4.055,78,71.0,217.1,6.1,28.8,18.3,323.0,1700.5,0.0,1.0
4.8,5.61,82,70.2,212.9,6.9,27.5,20.0,149.5,1328.0,0.0,1.0
4.46,4.9,80,68.0,212.9,6.9,26.0,20.7,139.5,1313.0,0.0,1.0
4.04,4.65,82,68.0,212.9,6.9,27.3,20.9,215.5,1644.0,0.0,1.0
4.04,4.65,82,68.0,212.9,6.9,27.3,20.9,215.5,1644.0,0.0,1.0
4.04,4.65,82,68.0,212.9,6.9,27.3,20.9,215.5,1644.0,0.0,1.0
4.05,4.785,82,68.0,212.9,6.9,27.0,20.5,196.5,1626.0,0.0,1.0
4.05,4.785,82,68.0,212.9,6.9,27.0,20.5,196.5,1626.0,0.0,1.0
4.58,5.32,80,68.0,212.9,6.9,31.5,20.7,174.0,1549.5,0.0,1.0
4.64,5.195,75,72.2,212.9,6.9,28.9,21.7,152.5,1531.0,0.0,1.0
4.6,5.005,78,74.2,212.9,6.9,27.4,22.2,144.0,1513.0,0.0,1.0
4.6,5.005,78,74.2,212.9,6.9,27.4,22.2,144.0,1513.0,0.0,1.0
4.69,5.255,78,74.2,212.9,6.9,27.1,22.7,158.0,1513.5,0.0,1.0
4.69,5.255,78,74.2,212.9,6.9,27.1,22.7,158.0,1513.5,0.0,1.0
4.86,5.305,75,74.2,212.9,6.9,27.9,23.4,150.0,1495.0,0.0,1.0
4.54,4.915,80,77.1,212.9,6.9,24.0,25.2,124.5,1474.0,0.0,1.0
4.54,4.915,80,77.1,212.9,6.9,24.0,25.2,124.5,1474.0,0.0,1.0
4.5,4.925,80,77.1,212.9,6.9,23.8,27.0,117.0,1457.5,0.0,1.0
4.69,4.405,80,78.3,219.6,6.1,21.7,27.8,126.5,1500.5,0.0,1.0
4.86,4.255,80,78.3,219.6,6.1,20.0,28.1,117.5,1486.5,0.0,1.0
4.58,4.17,80,78.3,219.6,6.1,19.4,27.4,110.0,1473.0,0.0,1.0
4.68,4.445,80,78.9,219.6,6.1,22.1,25.8,146.0,1455.5,0.0,1.0
